73746,6.6849e+35
91968,6.6849e+35
1.1469e+05,6.6849e+35
1.4303e+05,6.6849e+35
1.7837e+05,6.6849e+35
2.2245e+05,6.6849e+35
2.7741e+05,6.6849e+35
3.4596e+05,6.6849e+35
4.3144e+05,6.6849e+35
5.3804e+05,6.6849e+35
6.7099e+05,6.6849e+35
8.3678e+05,6.6849e+35
1.0435e+06,6.685e+35
1.3014e+06,6.685e+35
1.6229e+06,6.6851e+35
2.024e+06,6.6853e+35
2.524e+06,6.6855e+35
3.1477e+06,6.6858e+35
3.9255e+06,6.6864e+35
4.8954e+06,6.6872e+35
6.105e+06,6.6886e+35
7.6135e+06,6.6906e+35
9.4947e+06,6.6938e+35
1.1841e+07,6.6988e+35
1.4766e+07,6.7065e+35
1.8415e+07,6.7185e+35
2.2965e+07,6.7371e+35
2.864e+07,6.7661e+35
3.5716e+07,6.8111e+35
4.4541e+07,6.8811e+35
5.5547e+07,6.9897e+35
6.9272e+07,7.1583e+35
8.6388e+07,7.4194e+35
1.0773e+08,7.823e+35
1.3435e+08,8.4448e+35
1.6755e+08,9.3973e+35
2.0895e+08,1.0843e+36
2.6058e+08,1.3007e+36
3.2497e+08,1.6174e+36
4.0526e+08,2.0657e+36
5.054e+08,2.6707e+36
6.3028e+08,3.4388e+36
7.8601e+08,4.3475e+36
9.8023e+08,5.3596e+36
1.2224e+09,6.4831e+36
1.5245e+09,7.8201e+36
1.9012e+09,9.5082e+36
2.3709e+09,1.1662e+37
2.9567e+09,1.4388e+37
3.6873e+09,1.7807e+37
